duration,severity,intensity
12.724457519380849,11.438356229469163,0.8989268274932112
2.1860757516320746,0.637483725505082,0.2916109951949978
15.402486102670196,13.768093729892446,0.8938877553997981
0.8202251709013808,0.15635392927193498,0.19062317863290015
0.6116012572762202,0.07589962619410269,0.12409985311692028
3.170848998659494,1.6110203374776906,0.5080722349625493
2.1542373297475024,1.6275120875852227,0.7554934013588851
2.3642840898234,0.7174895861850856,0.3034701241163783
3.132922209640924,1.1634288293621653,0.37135579867956897
9.762289874823182,7.280398608845329,0.7457675096927189
3.854876241222314,1.4599420277034116,0.3787260436772127
1.1044237106258379,0.23294718162827016,0.21092193094647274
6.239761645752992,5.33944624984795,0.8557131751149775
2.9724189904572995,1.0666997396402114,0.35886587424746
1.4578864736528203,0.7823894961183622,0.5366600968304749
7.575492805227441,5.3949353993786975,0.712156362376312
2.8573127334004766,2.1682763495721473,0.7588516035455769
4.149895276040297,2.0980201641405443,0.5055597851477377
4.836737882910256,2.9717342822389363,0.6144087924919448
6.443229459359031,4.7879198962622675,0.7430931843204241
3.554092405679853,1.2320524717205563,0.3466574109754696
2.7768007293260553,1.494201039832595,0.5381016448361585
2.9752067879880997,1.6478302273442762,0.5538540157938316
0.44761602834307723,0.03830940680391941,0.0855854222774994
3.0611678292341367,1.626785066059429,0.531426291144066
3.061955804754689,1.8532442712966821,0.6052485370360061
1.7278033248007887,0.1795688317339728,0.10392897684386423
6.356900305105455,3.648408373400742,0.5739288329676295
0.6074946152361917,0.05476207045226689,0.09014412486763457
2.4048643968487795,0.9122785254220616,0.3793471792494696
1.1904299061127404,0.33643379988023264,0.2826153796646726
2.594348852661142,0.7587438918594547,0.29246024145179106
3.105357935407028,2.307150333427333,0.7429579396054157
5.610644955779435,2.7817295800353565,0.4957949757932805
0.6450210774951302,0.09155356594107342,0.14193887476764608
1.9116401040441815,0.5222796112867163,0.27321021890145775
2.1783102378665262,0.7417533019275266,0.34051775042567506
0.8459753271038153,0.09119033675243604,0.10779313985979341
0.5991578043374375,0.0688526297970298,0.11491568548150453
9.516352401974245,4.814328181992385,0.5059005781452159
2.372475305134685,0.9521283106365077,0.401322748681869
3.004080176394382,2.634133461820359,0.8768519171089343
3.0899946484730663,1.8928075557991346,0.6125601404308171
5.490769331084493,4.245084111100869,0.7731310232007895
0.028774475315685777,3.961351383508716e-05,0.001376689354036378
2.7834253525290933,1.459785114982664,0.5244563550649076
1.6032142110645964,0.4397082416060613,0.2742666816270784
4.207740995547056,2.9794265499986077,0.7080822116075248
2.6558571775665314,1.935411382337989,0.7287332310961611
2.7561275986001874,1.0630681901603227,0.3857108033388024
1.1302844095016553,0.34634824684769433,0.3064257490735451
6.4850847938303104,4.5447308887912214,0.7007974503455875
3.01712023797495,1.0191182751886543,0.337778475766903
