12.452,3.7252
9.6097,2.8527
10.35,2.9835
9.0174,2.8259
10.119,2.8543
10.29,2.9401
9.2199,2.7783
8.4146,2.6611
10.312,2.9784
9.3757,2.86
9.2964,2.7582
12.978,3.7177
8.6885,2.5145
9.1665,2.7213
10.406,3.3783
13.113,4.7517
8.8995,2.687
8.5199,2.5353
10.434,3.126
9.6962,2.8653
11.486,3.2758
11.457,3.3214
7.5773,2.3705
10.013,2.844
10.391,3.0808
6.9222,2.0649
9.0637,2.7631
8.479,2.5342
13.287,3.6192
10.294,3.1977
10.967,3.4034
8.4604,2.5656
15.604,3.8276
10.424,3.1434
10.416,2.8956
10.895,3.2122
9.1934,2.8558
9.7181,2.8564
9.7696,2.841
12.878,3.7699
10.535,3.0983
7.7109,2.3208
9.6715,2.9291
11.767,3.1866
12.193,3.6738
9.1538,2.6911
9.9656,2.9684
12.809,3.7915
10.982,3.4664
10.644,3.1677
10.383,3.5656
10.309,3.0888
7.8868,2.3789
9.0266,2.7041
8.2038,2.4604
8.985,2.6341
10.755,3.0655
6.0731,1.8328
10.14,3.0112
10.502,3.1168
9.5177,2.8163
10.712,3.2496
8.3958,2.5167
10.332,3.0491
7.8637,2.3787
11.73,3.7302
9.7419,2.8772
9.0467,2.5205
9.8276,3.1123
9.4346,2.855
12.504,3.6389
9.8478,2.9057
9.6554,2.7451
11.812,3.2458
8.6689,2.6624
9.3014,2.7254
11.415,2.786
9.9136,2.9274
11.691,3.7495
10.41,3.1312
9.4412,2.8236
10.614,3.2589
9.9183,3.0347
12.787,4.8397
9.187,2.7328
11.615,3.4876
11.88,3.6956
10.539,3.2434
10.701,3.0916
10.07,2.8158
8.433,2.5074
8.1784,2.4485
8.6174,2.6505
10.582,3.1834
7.9589,2.3468
8.0268,2.4021
9.9415,2.9087
9.2878,2.6829
12.675,3.7172
8.1613,2.4401
8.8383,2.642
9.4991,3.0445
9.1568,2.6932
10.175,3.0961
8.8046,2.5833
8.8586,2.6039
9.7756,3.0377
8.7207,2.6
9.1399,2.7259
8.1593,2.5333
12.422,3.5071
10.339,3.0631
12.973,4.1918
10.031,3.0972
12.655,3.7755
9.2802,2.7357
10.875,3.0975
8.0339,2.3808
8.9672,2.5652
9.2636,2.9057
11.166,3.8103
8.0678,2.4172
10.747,3.7259
7.5708,2.2876
9.4317,2.7933
10.899,3.1559
11.781,3.4613
9.0923,2.7349
9.4586,2.8031
7.4149,2.1863
9.0264,2.7501
11.093,3.4124
9.4837,2.8594
10.658,3.1526
10.206,3.0489
10.075,2.9296
9.5647,2.8205
10.68,3.4727
11.515,3.5445
9.1412,2.7231
9.4304,2.7921
12.906,3.3399
9.8681,2.9409
14.723,3.8848
15.246,4.0982
16.259,4.5454
14.84,3.9338
14.762,3.9172
14.805,3.9328
15.475,4.0712
16.223,4.3655
16.739,4.549
18.092,4.9938
16.766,4.5498
17.496,5.1558
14.761,3.8758
16.192,4.3752
15.816,4.232
14.372,3.7743
15.809,4.2518
18.324,4.7361
14.637,3.845
12.171,3.0965
16.87,4.8379
16.035,4.3595
14.239,3.7268
15.287,4.0783
15.319,4.0942
15.521,4.19
13.181,3.4083
15.682,4.1883
18.576,5.2305
17.048,4.5491
16.652,4.4923
13.643,3.5383
15.844,4.2782
18.578,4.9305
14.382,3.7874
11.496,2.9051
14.637,3.838
14.464,3.7965
14.519,3.827
15.497,4.1257
13.976,3.6712
17.174,4.5523
15.574,4.1567
13.791,3.586
16.783,4.5803
15.598,4.1614
14.835,3.9418
12.212,3.1089
15.123,3.9771
16.695,4.5553
14.949,3.9614
13.757,3.5842
13.565,3.5316
15.134,4.0444
15.457,4.1334
14.826,3.935
14.17,3.7011
15.934,4.2657
11.836,3.0013
14.843,3.9407
11.527,2.9134
14.959,3.9949
15.311,4.1371
13.516,3.5128
14.008,3.6598
16.547,4.4744
16.478,4.4677
14.28,3.751
16.296,4.4395
14.887,3.9347
14.122,3.6795
13.417,3.4718
16.253,4.4338
16.631,4.5444
17.313,4.7215
17.041,4.8123
13.6,3.5326
14.168,3.712
18.565,4.8931
14.388,3.7827
17.808,4.7885
15.102,4.0456
13.076,3.37
15.129,4.0299
16.86,4.5369
14.819,3.9378
12.953,3.34
12.904,3.3182
16.25,4.3964
16.097,4.3201
16.896,5.1927
14.386,3.7639
15.097,3.9997
14.627,3.8801
14.664,3.8876
13.126,3.3778
12.784,3.2818
15.139,4.0054
12.65,3.246
16.314,4.3981
15.236,4.0253
17.64,5.2408
13.829,3.6299
17.033,4.642
17.193,4.712
16.806,4.7477
16.014,4.3405
15.082,4.0149
16.163,4.2947
16.006,4.2759
15.425,4.1705
15.829,4.2775
16.642,4.8489
14.038,3.6623
14.743,3.9536
13.721,3.5764
12.897,3.3214
17.279,4.8558
13.561,3.5289
15.997,4.3423
12.42,3.1713
15.701,4.2079
13.266,3.4359
14.613,3.842
16.017,4.2594
15.474,4.1134
13.406,3.4718
14.814,3.9232
14.981,3.9799
13.255,3.4263
15.154,4.0726
14.387,3.7841
16.806,4.7132
16.264,4.393
15.248,4.0354
13.173,3.3973
15.091,4.0439
15.998,4.3042
12.917,3.3318
14.985,4.0283
12.367,3.1632
13.894,3.6273
15.557,4.1681
16.755,4.5398
14.877,3.9477
11.801,2.9918
15.977,4.3743
17.614,4.7564
15.886,4.2835
13.334,3.4462
16.201,4.4047
15.535,4.1556
17.893,5.3273
15.23,4.0712
17.152,4.7879
13.225,3.418
13.862,3.6153
15.348,4.1436
14.342,3.785
13.936,3.6581
16.305,4.5101
12.408,3.168
14.375,3.796
15.662,4.1902
14.691,3.8889
14.187,3.7328
17.285,4.9833
14.394,3.7855
14.607,3.8351
16.06,4.444
13.206,3.4117
13.213,3.4191
14.465,3.8177
13.857,3.6294
13.652,3.5527
14.693,3.9233
17.647,4.9119
14.619,3.8649
14.928,3.9738
14.535,3.8324
16.17,4.3659
13.682,3.553
16.561,4.8157
14.231,3.7806
16.129,4.3439
15.923,4.2069
14.763,3.9139
15.951,4.2896
17.564,4.9739
15.709,4.2176
15.146,4.0477
15.701,4.2371
14.149,3.6858
14.281,3.7536
16.344,4.4435
12.98,3.3475
12.935,3.3273
15.859,4.2775
17.186,4.93
16.165,4.3366
15.596,4.163
14.11,3.6892
15.387,4.109
13.29,3.453
13.256,3.4382
15.303,4.0753
15.177,4.0612
16.635,4.5103
16.213,4.4347
15.721,4.2479
15.476,4.1677
15.317,4.1377
12.786,3.3037
13.501,3.502
13.193,3.4032
12.921,3.3145
14.939,3.9554
15.707,4.1968
13.827,3.5997
16.179,4.3349
15.691,4.2278
15.808,4.234
15.228,4.0355
15.032,3.9877
15.121,4.015
13.556,3.5265
16.792,4.5826
14.068,3.6833
11.11,2.7941
17.016,4.6947
16.008,4.2703
14.468,3.8021
15.338,4.1345
14.814,3.9358
16.424,4.4727
13.964,3.6523
14.338,3.7658
16.181,4.365
14.433,3.8099
17.804,5.2401
14.609,3.897
14.73,3.9113
16.317,4.3077
12.42,3.1733
13.687,3.5638
16.637,4.4847
13.836,3.6106
13.034,3.3599
12.012,3.0472
15.588,4.1822
14.47,3.8164
17.138,4.6378
13.466,3.501
17.199,4.7157
17.705,4.8277
14.599,3.8505
15.691,4.2334
13.386,3.468
15.59,4.2279
16.112,4.3091
13.966,3.66
13.613,3.5434
17.406,4.7825
14.468,3.8425
13.992,3.669
13.517,3.4933
17.113,4.7143
14.926,3.9453
13.432,3.4829
13.323,3.4491
13.549,3.5188
14.098,3.6912
13.208,3.4046
15.62,4.1781
14.637,3.9002
17.468,4.7556
15.46,4.1236
17.348,4.9394
13.15,3.4071
15.206,4.1211
12.682,3.255
12.364,3.1635
16.339,4.3954
12.755,3.2794
13.183,3.4102
14.988,4.0048
12.998,3.3401
16.598,4.5453
14.631,3.8726
16.274,4.3155
11.304,2.8489
15.341,4.119
14.681,3.8803
14.689,3.8426
15.789,4.2069
13.957,3.6373
15.394,4.1442
16.052,4.3667
15.73,4.2799
15.605,4.2171
15.951,4.3868
16.153,4.3415
13.229,3.4262
12.01,3.0591
16.14,4.3766
16.136,4.3204
16.401,4.3975
14.74,3.8967
14.975,3.9793
13.488,3.5132
14.682,3.8498
16.14,4.3656
13.543,3.5141
14.13,3.7105
12.959,3.3247
16.375,4.537
15.411,4.1311
15.963,4.2547
15.007,3.9603
15.274,4.0689
13.858,3.6125
13.872,3.6148
16.171,4.3378
15.122,4.0072
11.497,2.9078
17.601,4.7513
14.762,3.8938
15.399,4.1362
13.772,3.5895
13.771,3.6014
13.266,3.436
15.19,4.0806
15.404,4.1342
15.376,4.0634
15.496,4.1735
12.999,3.353
14.004,3.6627
15.359,4.0759
12.211,3.1095
13.761,3.5833
15.699,4.2077
16.2,4.4527
18.96,4.8348
16.086,4.3597
16.14,4.3618
16.416,4.4866
14.784,3.9094
16.205,4.3606
13.101,3.3677
13.596,3.5045
15.341,4.1318
12.67,3.2561
14.449,3.818
14.389,3.7793
15.438,4.1236
16.514,4.5182
15.72,4.2152
16.338,4.3991
15.555,4.1633
17.196,4.7427
12.58,3.2275
15.916,4.2715
13.249,3.4374
16.097,4.2979
12.203,3.1073
15.499,4.1765
15.497,4.1295
15.483,4.0818
13.177,3.4116
14.916,3.9536
15.589,4.1839
16.228,4.4396
13.918,3.6376
15.322,4.0847
14.055,3.682
16.373,4.4109
15.864,4.2527
15.895,4.3227
15.037,3.9932
19.295,5.1988
13.938,3.6234
15.168,4.0516
14.769,3.8891
13.844,3.6117
15.093,4.0272
15.366,3.9926
13.345,3.4568
15.316,4.0951
14.448,3.8224
16.872,4.5675
15.549,4.1707
16.678,4.6196
15.054,4.0061
15.527,4.1189
13.871,3.6331
13.975,3.656
15.168,4.0456
13.542,3.5527
11.324,2.8448
13.616,3.5308
